N	L	T	lambda0	lambda1	lambda2	K	h	b	Cost_PL_S	s0_PL_S	S0_PL_S	s1_PL_S	S1_PL_S	s2_PL_S	S2_PL_S	s3_PL_S	S3_PL_S	s4_PL_S	S4_PL_S	s5_PL_S	S5_PL_S	s6_PL_S	S6_PL_S	s7_PL_S	S7_PL_S	s8_PL_S	S8_PL_S	s9_PL_S	S9_PL_S	s10_PL_S	S10_PL_S	s11_PL_S	S11_PL_S	s12_PL_S	S12_PL_S	s13_PL_S	S13_PL_S	s14_PL_S	S14_PL_S	s15_PL_S	S15_PL_S	s16_PL_S	S16_PL_S	s17_PL_S	S17_PL_S	s18_PL_S	S18_PL_S	s19_PL_S	S19_PL_S	s20_PL_S	S20_PL_S
12	0	2	1	1	4	200	1	29	5	544.0035935	-1	32	-2	32	-3	32	-4	32	-5	32	-6	32	-7	32	-8	32	-9	32	-10	32	-11	32	-12	32	-13	32	-14	32	-15	32	-16	32	-17	32	-18	32	-19	32	-20	32	-21	32	
12	0	2	1	1	4	200	3	9	5	639.4573374	-6	23	-7	23	-8	23	-9	23	-10	23	-11	23	-12	23	-13	23	-14	23	-15	23	-16	23	-17	23	-18	23	-19	23	-20	23	-21	23	-22	23	-23	23	-24	23	-25	23	-26	23	
12	0	2	1	1	4	200	3	19	5	708.8498806	-3	26	-4	26	-5	26	-6	26	-7	26	-8	26	-9	26	-10	26	-11	26	-12	26	-13	26	-14	26	-15	26	-16	26	-17	26	-18	26	-19	26	-20	26	-21	26	-22	26	-23	26	
12	0	2	1	1	4	200	3	29	5	746.1543335	-2	27	-3	27	-4	27	-5	27	-6	27	-7	27	-8	27	-9	27	-10	27	-11	27	-12	27	-13	27	-14	27	-15	27	-16	27	-17	27	-18	27	-19	27	-20	27	-21	27	-22	27	
12	0	2	1	1	4	200	5	9	5	722.1843848	-8	17	-9	17	-10	17	-11	17	-12	17	-13	17	-14	17	-15	17	-16	17	-17	17	-18	17	-19	17	-20	17	-21	17	-22	17	-23	17	-24	17	-25	17	-26	17	-27	17	-28	17	
12	0	2	1	1	4	200	5	19	5	829.0284194	-3	15	-4	15	-5	15	-6	15	-7	15	-8	15	-9	15	-10	15	-11	15	-12	15	-13	15	-14	15	-15	15	-16	15	-17	15	-18	15	-19	15	-20	15	-21	15	-22	15	-23	15	
12	0	2	1	1	4	200	5	29	5	880.1583192	-2	16	-3	16	-4	16	-5	16	-6	16	-7	16	-8	16	-9	16	-10	16	-11	16	-12	16	-13	16	-14	16	-15	16	-16	16	-17	16	-18	16	-19	16	-20	16	-21	16	-22	16	
12	0	2	2	1	3	50	1	9	8	239.1302021	0	20	-1	20	-2	20	-3	20	-4	20	-5	20	-6	20	-7	20	-8	20	-9	20	-10	20	-11	20	-12	20	-13	20	-14	20	-15	20	-16	20	-17	20	-18	20	-19	20	-20	20	
12	0	2	2	1	3	50	1	19	8	247.8995211	1	21	0	21	-1	21	-2	21	-3	21	-4	21	-5	21	-6	21	-7	21	-8	21	-9	21	-10	21	-11	21	-12	21	-13	21	-14	21	-15	21	-16	21	-17	21	-18	21	-19	21	
12	0	2	2	1	3	50	1	29	8	252.2234001	1	21	0	21	-1	21	-2	21	-3	21	-4	21	-5	21	-6	21	-7	21	-8	21	-9	21	-10	21	-11	21	-12	21	-13	21	-14	21	-15	21	-16	21	-17	21	-18	21	-19	21	
12	0	2	2	1	3	50	3	9	8	339.8524911	-2	12	-3	12	-4	12	-5	12	-6	12	-7	12	-8	12	-9	12	-10	12	-11	12	-12	12	-13	12	-14	12	-15	12	-16	12	-17	12	-18	12	-19	12	-20	12	-21	12	-22	12	
12	0	2	2	1	3	50	3	19	8	372.9977758	0	13	-1	13	-2	13	-3	13	-4	13	-5	13	-6	13	-7	13	-8	13	-9	13	-10	13	-11	13	-12	13	-13	13	-14	13	-15	13	-16	13	-17	13	-18	13	-19	13	-20	13	
